id,date,mean_ndvi
3,2023-06-13,
3,2023-06-14,0.7618621378106165
3,2023-06-21,
3,2023-06-22,0.768954155289799
3,2023-06-29,
3,2023-07-07,0.8068310585765304
3,2023-07-08,
3,2023-07-15,0.7900227275202056
3,2023-07-16,
3,2023-07-23,
3,2023-07-24,
3,2023-08-01,
3,2023-08-08,0.7783367491128057
3,2023-08-09,
3,2023-08-16,0.7701758248077633
3,2023-08-24,
3,2023-08-25,
3,2023-09-01,
3,2023-09-02,0.744094476542148
3,2023-09-09,0.7437391987919522
3,2023-09-10,0.76110097659244
3,2023-09-17,0.7545613340168986
3,2023-09-18,0.7349202562558242
3,2023-09-25,0.7533457440160283
3,2023-09-26,0.73615187962401
3,2023-10-03,
3,2023-10-04,0.7597882398439079
3,2023-10-11,
3,2023-10-12,0.7582185807818604
3,2023-10-19,0.7105972714528208
3,2023-10-20,
3,2023-10-27,
3,2023-10-28,
3,2023-11-12,
3,2023-11-13,
3,2023-11-20,0.755630410447493
3,2023-11-21,0.7427826912081675
3,2023-11-28,
3,2023-11-29,
3,2023-12-06,
3,2023-12-07,
3,2023-12-14,0.7765667442494663
3,2023-12-15,
3,2023-12-22,
3,2023-12-23,0.6551320017769547
3,2023-12-30,
3,2024-01-07,0.6264697025513947
3,2024-01-08,0.6358837107698309
3,2024-01-15,
3,2024-01-16,0.607529732580338
3,2024-01-23,0.6406149666136155
3,2024-01-24,0.6326347810872115
3,2024-02-01,0.6038524052030597
3,2024-02-08,0.6299503531014313
3,2024-02-09,0.6113150869315044
3,2024-02-16,0.609725124689031
3,2024-02-17,0.5931758433149585
3,2024-02-24,0.5960922917842433
3,2024-02-25,0.5845969561027421
3,2024-03-03,0.56640778641907
3,2024-03-04,0.5560948033764612
3,2024-03-11,0.5769388614798578
3,2024-03-12,0.5633886335932593
3,2024-03-19,
3,2024-03-20,
3,2024-03-27,0.587551754049108
3,2024-03-28,
3,2024-04-04,
3,2024-04-05,
3,2024-04-12,0.5858195445137852
3,2024-04-13,
3,2024-04-20,
3,2024-04-21,
3,2024-04-28,0.5868535103956037
3,2024-04-29,
3,2024-05-06,0.6359218214403887
3,2024-05-07,0.6291736969740321
3,2024-05-14,0.6233271804684333
3,2024-05-15,
3,2024-05-22,0.6789439561086271
3,2024-05-23,
3,2024-05-30,0.6615640743019905
3,2024-06-07,
3,2024-06-08,
3,2024-06-15,
3,2024-06-23,0.6819490178179529
3,2024-06-24,0.7282219162220428
3,2024-07-02,0.8005730422561217
3,2024-07-09,
3,2024-07-10,
3,2024-07-17,
3,2024-07-18,
3,2024-07-25,0.7588571915987719
3,2024-07-26,0.773652255483871
3,2024-08-02,
3,2024-08-03,
3,2024-08-10,
3,2024-08-11,
3,2024-08-18,
3,2024-08-19,
3,2024-08-26,
3,2024-08-27,0.7479826221968418
3,2024-09-03,0.7787578439881453
3,2024-09-04,0.7529628525476191
3,2024-09-11,
3,2024-09-12,0.7223885510655254
3,2024-09-19,0.7713633629052777
3,2024-09-20,
3,2024-09-27,
3,2024-09-28,
3,2024-10-05,
3,2024-10-06,
3,2024-10-14,
3,2024-10-21,
3,2024-10-22,
3,2024-10-29,
3,2024-10-30,0.7506807727236288
3,2024-11-06,0.7420400107819286
3,2024-11-07,0.7298919321692847
3,2024-11-14,0.7133450611387759
3,2024-11-15,
3,2024-11-22,
3,2024-11-23,0.7428467951946686
3,2024-12-01,0.7778840694191437
3,2024-12-08,0.7287528475710915
3,2024-12-09,0.7210641147070705
3,2024-12-16,0.7317730331215363
3,2024-12-17,0.7165154118626207
